CO_UF,NO_UF,CO_MUNICIPIO,NO_MUNICIPIO,DEPENDENCIA_ADM,LOCALIZACAO,MEDIA_5_LP,MEDIA_5_MT,MEDIA_9_LP,MEDIA_9_MT,MEDIA_12_LP,MEDIA_12_MT,nivel_0_LP5,nivel_1_LP5,nivel_2_LP5,nivel_3_LP5,nivel_4_LP5,nivel_5_LP5,nivel_6_LP5,nivel_7_LP5,nivel_8_LP5,nivel_9_LP5,nivel_0_MT5,nivel_1_MT5,nivel_2_MT5,nivel_3_MT5,nivel_4_MT5,nivel_5_MT5,nivel_6_MT5,nivel_7_MT5,nivel_8_MT5,nivel_9_MT5,nivel_10_MT5,nivel_0_LP9,nivel_1_LP9,nivel_2_LP9,nivel_3_LP9,nivel_4_LP9,nivel_5_LP9,nivel_6_LP9,nivel_7_LP9,nivel_8_LP9,nivel_0_MT9,nivel_1_MT9,nivel_2_MT9,nivel_3_MT9,nivel_4_MT9,nivel_5_MT9,nivel_6_MT9,nivel_7_MT9,nivel_8_MT9,nivel_9_MT9,nivel_0_LP12,nivel_1_LP12,nivel_2_LP12,nivel_3_LP12,nivel_4_LP12,nivel_5_LP12,nivel_6_LP12,nivel_7_LP12,nivel_8_LP12,nivel_0_MT12,nivel_1_MT12,nivel_2_MT12,nivel_3_MT12,nivel_4_MT12,nivel_5_MT12,nivel_6_MT12,nivel_7_MT12,nivel_8_MT12,nivel_9_MT12,nivel_10_MT12
24,Rio Grande do Norte,2407500,Maxaranguape,Total - Estadual e Municipal,Urbana,"172,62","180,44","235,59","232,33",,,"15,67","19,25","22,5","17,67","12,08","8,42",2,"2,42",0,0,"2,42","10,83","32,5","23,67","26,17",2,"2,42",0,0,0,0,"22,39","12,41","34,06","7,06","17,03","4,14","2,92",0,0,"26,53","17,03","12,89","33,58","2,92","7,06",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual e Municipal",Rural,"173,51","179,32","221,92","216,54",,,"12,91","27,64","19,79","15,96","7,39","8,7","2,08","2,3","0,93","2,3","3,61","18,16","34,36","20,13","12,9","5,09","3,46","1,15","1,15",0,0,"27,64","36,33","14,31","9,76","5,51","6,44",0,0,0,"35,38","23,2","21,06","9,65","8,63","2,07",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual e Municipal",Total,"173,21","179,7","224,92","220,01",,,"13,84","24,8","20,7","16,53","8,98","8,6","2,05","2,34","0,61","1,53","3,21","15,68","33,73","21,32","17,38","4,04","3,11","0,76","0,76",0,0,"26,49","31,08","18,65","9,17","8,04","5,93","0,64",0,0,"33,44","21,85","19,27","14,91","7,38","3,16",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual e Municipal",Urbana,"172,62","180,44","235,59","232,33",,,"15,67","19,25","22,5","17,67","12,08","8,42",2,"2,42",0,0,"2,42","10,83","32,5","23,67","26,17",2,"2,42",0,0,0,0,"22,39","12,41","34,06","7,06","17,03","4,14","2,92",0,0,"26,53","17,03","12,89","33,58","2,92","7,06",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual, Municipal e Privada",Rural,"173,51","179,32","221,92","216,54",,,"12,91","27,64","19,79","15,96","7,39","8,7","2,08","2,3","0,93","2,3","3,61","18,16","34,36","20,13","12,9","5,09","3,46","1,15","1,15",0,0,"27,64","36,33","14,31","9,76","5,51","6,44",0,0,0,"35,38","23,2","21,06","9,65","8,63","2,07",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual, Municipal e Privada",Total,"173,21","179,7","224,92","220,01",,,"13,84","24,8","20,7","16,53","8,98","8,6","2,05","2,34","0,61","1,53","3,21","15,68","33,73","21,32","17,38","4,04","3,11","0,76","0,76",0,0,"26,49","31,08","18,65","9,17","8,04","5,93","0,64",0,0,"33,44","21,85","19,27","14,91","7,38","3,16",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407500,Maxaranguape,"Total - Federal, Estadual, Municipal e Privada",Urbana,"172,62","180,44","235,59","232,33",,,"15,67","19,25","22,5","17,67","12,08","8,42",2,"2,42",0,0,"2,42","10,83","32,5","23,67","26,17",2,"2,42",0,0,0,0,"22,39","12,41","34,06","7,06","17,03","4,14","2,92",0,0,"26,53","17,03","12,89","33,58","2,92","7,06",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407807,Monte Alegre,Municipal,Rural,"173,21","188,43","247,73","251,62",,,"8,9","28,13","23,03","13,32","15,24","4,1","2,37","3,25",0,"1,67","1,67","15,15","24,06","23,16","17,69","10,41","5,47","2,4",0,0,0,"16,51","14,09","16,09","24,61","18,5","10,2",0,0,0,"10,1","9,68","23,23","26,81","20,08","10,1",0,0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407807,Monte Alegre,Municipal,Total,"184,62","193,51","239,7","237,17",,,"6,53","21,93","17,81","17,31","19,22","6,13","5,97","3,23","0,36","1,51","0,99","11,74","20,24","25,93","19,83","12,86","6,74","1,66",0,0,0,"21,81","16,41","17,32","22,67","13,5","6,98","0,44","0,44","0,42","22,81","11,73","22,33","19,87","17,8","5,01","0,44",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407807,Monte Alegre,Municipal,Urbana,"192,94","197,21","237,31","232,87",,,"4,8","17,4",14,"20,22","22,12","7,61","8,6","3,22","0,62","1,4","0,5","9,26","17,46","27,95","21,39","14,66","7,66","1,12",0,0,0,"23,39","17,11","17,69","22,1","12,01","6,02","0,57","0,57","0,55","26,59","12,34","22,06","17,81","17,13","3,5","0,57",0,0,0,,,,,,,,,,,,,,,,,,,,
24,Rio Grande do Norte,2407807,Monte Alegre,Total - Estadual e Municipal,Rural,"173,21","188,43","247,73","251,62",,,"8,9","28,13","23,03","13,32","15,24","4,1","2,37","3,25",0,"1,67","1,67","15,15","24,06","23,16","17,69","10,41","5,47","2,4",0,0,0,"16,51","14,09","16,09","24,61","18,5","10,2",0,0,0,"10,1","9,68","23,23","26,81","20,08","10,1",0,0,0,0,,,,,,,,,,,,,,,,,,,,
