,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,ID_TURMA,CO_PROFESSOR,ID_SERIE,IN_PREENCHIMENTO_QUESTIONARIO,TX_RESP_Q001,TX_RESP_Q002,TX_RESP_Q003,TX_RESP_Q004,TX_RESP_Q005,TX_RESP_Q006,TX_RESP_Q007,TX_RESP_Q008,TX_RESP_Q009,TX_RESP_Q010,TX_RESP_Q011,TX_RESP_Q012,TX_RESP_Q013,TX_RESP_Q014,TX_RESP_Q015,TX_RESP_Q016,TX_RESP_Q017,TX_RESP_Q018,TX_RESP_Q019,TX_RESP_Q020,TX_RESP_Q021,TX_RESP_Q022,TX_RESP_Q023,TX_RESP_Q024,TX_RESP_Q025,TX_RESP_Q026,TX_RESP_Q027,TX_RESP_Q028,TX_RESP_Q029,TX_RESP_Q030,TX_RESP_Q031,TX_RESP_Q032,TX_RESP_Q033,TX_RESP_Q034,TX_RESP_Q035,TX_RESP_Q036,TX_RESP_Q037,TX_RESP_Q038,TX_RESP_Q039,TX_RESP_Q040,TX_RESP_Q041,TX_RESP_Q042,TX_RESP_Q043,TX_RESP_Q044,TX_RESP_Q045,TX_RESP_Q046,TX_RESP_Q047,TX_RESP_Q048,TX_RESP_Q049,TX_RESP_Q050,TX_RESP_Q051,TX_RESP_Q052,TX_RESP_Q053,TX_RESP_Q054,TX_RESP_Q055,TX_RESP_Q056,TX_RESP_Q057,TX_RESP_Q058,TX_RESP_Q059,TX_RESP_Q060,TX_RESP_Q061,TX_RESP_Q062,TX_RESP_Q063,TX_RESP_Q064,TX_RESP_Q065,TX_RESP_Q066,TX_RESP_Q067,TX_RESP_Q068,TX_RESP_Q069,TX_RESP_Q070,TX_RESP_Q071,TX_RESP_Q072,TX_RESP_Q073,TX_RESP_Q074,TX_RESP_Q075,TX_RESP_Q076,TX_RESP_Q077,TX_RESP_Q078,TX_RESP_Q079,TX_RESP_Q080,TX_RESP_Q081,TX_RESP_Q082,TX_RESP_Q083,TX_RESP_Q084,TX_RESP_Q085,TX_RESP_Q086,TX_RESP_Q087,TX_RESP_Q088,TX_RESP_Q089,TX_RESP_Q090,TX_RESP_Q091,TX_RESP_Q092,TX_RESP_Q093,TX_RESP_Q094,TX_RESP_Q095,TX_RESP_Q096,TX_RESP_Q097,TX_RESP_Q098,TX_RESP_Q099,TX_RESP_Q100,TX_RESP_Q101,TX_RESP_Q102,TX_RESP_Q103,TX_RESP_Q104,TX_RESP_Q105,TX_RESP_Q106,TX_RESP_Q107,TX_RESP_Q108,TX_RESP_Q109,TX_RESP_Q110,TX_RESP_Q111,TX_RESP_Q112,TX_RESP_Q113,TX_RESP_Q114,TX_RESP_Q115,TX_RESP_Q116,TX_RESP_Q117,TX_RESP_Q118,TX_RESP_Q119,TX_RESP_Q120,TX_RESP_Q121,TX_RESP_Q122,TX_RESP_Q123,TX_RESP_Q124,TX_RESP_Q125,TX_RESP_Q126,TX_RESP_Q127,TX_RESP_Q128
91434,2019,2,24,6312205,2,61303882,2,1,1130347,2019058080,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91435,2019,2,24,6312205,2,61303882,2,1,1130347,2019133522,12,1,A,B,A,B,B,A,A,B,D,C,B,C,C,B,D,B,C,C,A,C,C,C,A,A,A,B,C,D,C,C,D,B,E,E,A,A,A,A,E,D,C,D,C,B,C,C,A,C,D,C,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,B,A,A,A,A,A,A,B,C,D,B,C,D,D,D,C,C,D,C,C,B,D,C,D,D,C,D,A,A,A,A,A,A,A,A,A,A,D,D,D,B,F,F,D,C,D,E,C,A,D,,,,,,
91436,2019,2,24,6312205,2,61303882,2,1,1137967,2019058081,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91437,2019,2,24,6312205,2,61303882,2,1,1137967,2019130392,12,1,A,A,A,A,A,C,B,B,C,C,A,C,C,D,C,C,D,D,D,D,D,D,B,C,A,A,D,C,D,D,D,D,C,E,E,E,E,E,C,B,B,C,C,C,C,C,B,C,C,C,C,C,B,A,,D,D,A,A,A,A,A,A,A,A,A,A,A,C,A,A,A,A,A,A,A,A,A,A,A,D,D,D,D,D,D,D,D,A,D,D,D,D,A,C,A,C,C,B,B,A,A,A,A,A,A,A,A,A,E,E,D,D,D,F,F,F,D,F,E,C,C,F,,,,,
91438,2019,2,24,6312205,2,61303882,2,1,1157032,2019109327,12,1,A,D,A,B,B,C,A,B,C,C,B,C,C,D,C,B,D,D,A,B,C,B,C,C,C,B,D,D,D,D,D,D,E,E,D,D,E,E,D,D,C,D,D,C,D,D,B,C,D,D,B,C,A,A,A,A,A,D,A,A,A,A,A,A,A,D,D,D,C,A,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,E,E,E,,,,,,,E,E,E,D,E,D
91439,2019,2,24,6312205,2,61303882,2,1,1157032,2019193500,12,1,C,D,A,A,B,D,C,C,D,C,B,C,C,C,D,B,D,B,D,D,D,B,D,C,C,C,D,D,D,D,D,D,E,E,D,D,E,E,C,D,C,D,D,C,D,D,B,C,D,D,B,C,B,A,D,A,A,D,B,A,A,D,D,D,D,D,D,C,C,A,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,E,E,E,B,B,C,C,B,E,,,,,,
91440,2019,2,24,6312205,2,61303882,2,1,1172619,2019109327,12,1,A,D,A,B,B,C,A,B,C,C,B,C,C,D,C,B,D,D,A,B,C,B,C,C,C,B,D,D,D,D,D,D,E,E,D,D,E,E,,D,C,D,D,C,D,D,B,C,D,D,B,C,A,A,A,A,A,D,A,A,A,A,A,A,A,D,D,D,C,A,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,E,E,E,,,,,,,E,E,E,D,E,D
91441,2019,2,24,6312205,2,61303882,2,1,1172619,2019193500,12,1,C,,,A,B,D,C,C,D,C,B,C,C,C,D,B,D,B,D,D,D,B,D,C,C,C,D,D,D,D,D,D,,E,D,D,E,E,C,D,C,D,D,C,D,D,B,C,D,D,B,C,B,A,D,A,A,,B,A,A,D,D,D,D,D,D,C,C,A,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,E,E,E,B,B,C,C,B,E,,,,,,
91442,2019,2,24,6312206,2,61259007,3,1,1089545,2019059919,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91443,2019,2,24,6312206,2,61259007,3,1,1101207,2019057789,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91444,2019,2,24,6312206,2,61259007,3,1,1101207,2019059916,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91445,2019,2,24,6312206,2,61259007,3,1,1178445,2019059917,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91446,2019,2,24,6312206,2,61259007,3,1,1193939,2019052903,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91447,2019,2,24,6312206,2,61259007,3,1,1205563,2019052901,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91448,2019,2,24,6312206,2,61259007,3,1,1205563,2019053370,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91449,2019,2,24,6312206,2,61303401,2,1,1119885,2019053316,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91450,2019,2,24,6312206,2,61303401,2,1,1119885,2019081280,12,1,C,G,D,B,A,D,B,D,D,B,B,D,D,C,D,D,D,D,C,C,,B,C,B,B,B,B,D,C,C,C,D,D,E,E,D,C,D,E,C,C,D,C,C,C,D,B,B,D,D,C,C,D,B,B,C,C,C,C,A,A,D,D,D,D,C,C,C,C,C,B,B,B,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,B,D,C,C,D,C,C,A,A,A,A,A,A,A,A,A,A,E,E,D,C,E,E,E,D,E,D,E,E,E,,,,,,
91451,2019,2,24,6312206,2,61303401,2,1,1201008,2019245605,5,1,C,G,D,B,A,C,B,C,C,B,B,C,C,C,C,B,B,B,B,C,C,C,D,C,D,D,C,C,D,D,C,C,D,D,D,B,E,D,D,D,C,D,C,C,C,C,B,C,C,C,C,C,D,B,A,D,D,A,A,A,A,D,C,C,B,C,C,B,C,B,A,A,A,A,A,B,B,B,B,D,B,C,B,C,C,C,C,C,C,B,B,B,B,C,C,C,C,B,C,A,A,A,A,A,A,A,A,A,A,F,F,E,D,B,F,D,E,E,E,E,C,E,F,F,F,F,F,E
91452,2019,2,24,6312207,2,61250433,1,1,973112,2019052726,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91453,2019,2,24,6312207,2,61250433,1,1,973112,2019135916,13,1,B,C,A,A,B,C,B,A,C,A,A,A,A,B,D,D,D,C,C,B,D,C,D,D,D,D,D,D,D,D,D,D,A,D,D,E,D,D,D,D,D,D,D,D,D,D,B,D,C,C,A,C,D,A,B,A,A,A,A,D,A,D,D,D,C,C,C,C,B,A,B,A,A,A,C,C,C,C,C,C,D,D,D,D,D,D,D,D,B,D,D,D,C,B,B,D,D,D,C,A,A,A,A,A,A,A,A,A,A,E,E,E,E,D,F,F,F,F,F,F,F,F,,,,,,
91454,2019,2,24,6312207,2,61250433,1,1,984825,2019052197,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91455,2019,2,24,6312207,2,61250433,1,1,984825,2019246789,13,1,A,F,D,A,A,C,C,C,D,B,B,C,C,C,C,C,C,C,B,C,C,B,D,D,B,B,D,D,D,C,C,C,D,E,E,D,D,C,D,D,D,D,C,B,C,D,B,B,C,C,C,C,D,B,A,D,B,D,A,A,A,C,C,B,B,C,C,C,A,A,B,A,A,A,C,C,C,C,B,C,C,C,C,C,C,C,D,C,B,C,C,C,A,C,B,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,E,D,A,F,F,F,,,,,,,F,F,F,D,F,D
91456,2019,2,24,6312207,2,61250433,1,1,988694,2019052619,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91457,2019,2,24,6312207,2,61250433,1,1,988694,2019053121,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91458,2019,2,24,6312207,2,61250433,1,1,1008107,2019052734,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91459,2019,2,24,6312207,2,61250433,1,1,1008107,2019135916,13,1,C,A,A,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91460,2019,2,24,6312207,2,61250433,1,1,1012077,2019052618,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91461,2019,2,24,6312207,2,61250433,1,1,1012077,2019053376,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91462,2019,2,24,6312207,2,61250433,1,1,1050708,2019052194,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91463,2019,2,24,6312207,2,61250433,1,1,1050708,2019052728,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91464,2019,2,24,6312207,2,61250433,1,1,1158894,2019053120,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91465,2019,2,24,6312207,2,61250433,1,1,1158894,2019198707,13,1,C,G,B,A,A,C,B,C,C,B,B,B,C,C,D,C,B,C,B,B,C,B,C,C,C,C,C,D,D,C,C,D,D,E,D,D,D,D,D,D,C,D,C,C,D,D,B,C,D,C,C,D,B,A,B,B,C,B,A,A,A,C,C,C,C,C,D,B,B,B,B,A,A,A,C,C,C,C,C,E,C,D,D,D,D,C,D,C,C,C,C,C,C,C,C,C,D,C,C,A,A,A,A,A,A,A,A,A,A,E,E,D,C,E,C,E,D,,,,,,E,E,D,D,E,C
91466,2019,2,24,6312207,2,61250433,1,1,1201658,2019052195,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91467,2019,2,24,6312207,2,61250433,1,1,1201658,2019113033,13,1,F,E,D,A,A,D,C,D,D,C,B,B,C,B,D,D,D,D,C,C,D,C,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,E,B,D,D,D,D,D,D,D,D,D,D,D,D,A,A,D,D,D,A,A,A,D,D,D,D,D,D,D,A,A,A,A,A,A,C,C,C,C,C,E,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,D,A,A,A,A,A,A,A,A,A,A,E,E,E,E,E,E,E,E,E,E,E,E,E,,,,,,
91468,2019,2,24,6312207,2,61250433,1,1,1205545,2019052196,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91469,2019,2,24,6312207,2,61250433,1,1,1205545,2019052729,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91470,2019,2,24,6312207,2,61251903,4,1,1147164,2019072857,9,1,B,F,E,B,D,C,B,C,C,C,B,C,C,C,D,D,D,D,B,D,D,B,D,D,D,D,D,D,D,D,D,D,E,E,E,E,E,E,E,D,C,D,D,D,D,D,C,D,D,D,C,D,C,C,B,D,C,D,D,A,A,D,D,D,D,D,D,D,B,B,B,B,B,B,C,C,C,C,C,E,D,D,D,D,D,D,D,D,C,D,D,D,C,C,C,C,D,C,D,A,A,A,A,A,A,A,A,A,A,E,E,D,D,E,F,F,E,E,E,E,E,E,,,,,,
91471,2019,2,24,6312207,2,61251903,4,1,1147164,2019123687,9,1,B,D,A,A,B,D,B,C,C,B,B,B,C,C,C,B,D,B,B,D,C,B,D,D,C,C,D,D,D,D,D,D,E,E,E,D,D,D,E,E,B,D,D,C,C,C,A,D,D,C,C,C,C,A,A,D,D,C,B,A,A,D,D,D,D,D,D,C,D,A,A,B,C,A,C,B,C,C,C,E,C,C,C,C,C,D,D,C,C,D,D,D,A,C,B,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,E,F,D,F,F,F,A,,,,,,F,F,F,A,F,E
91472,2019,2,24,6312207,2,61253197,2,1,1006626,2019105238,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,F,F,E,E,,,,,,
91473,2019,2,24,6312207,2,61253197,2,1,1006626,2019123008,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,F,D,F,D
91474,2019,2,24,6312207,2,61253197,2,1,1161248,2019058971,9,1,D,A,A,A,A,C,B,B,C,D,A,C,C,A,C,B,D,C,B,B,C,B,D,C,C,A,A,C,D,C,B,C,E,D,A,B,A,B,C,D,B,D,C,C,C,C,C,C,C,C,B,C,C,B,A,A,C,C,D,A,A,B,C,C,B,D,C,B,B,A,A,B,C,A,B,C,C,C,B,B,C,C,D,C,C,C,D,C,B,B,C,B,B,B,B,B,C,B,B,B,B,A,A,A,A,A,A,A,A,E,F,D,B,D,C,E,,,,,,,E,E,F,D,F,D
91475,2019,2,24,6312207,2,61253197,2,1,1161248,2019105238,9,1,A,E,D,A,A,C,B,B,C,C,B,C,D,C,C,D,C,B,B,B,D,C,B,C,C,A,B,D,B,C,C,D,E,E,E,B,A,B,E,E,E,D,D,C,D,D,B,D,D,D,D,D,D,A,B,B,C,B,A,A,A,D,D,D,D,D,D,D,A,A,A,B,B,A,C,C,C,C,C,A,C,D,C,C,C,C,C,C,C,C,C,C,B,B,C,C,C,B,C,B,B,A,A,A,A,A,A,A,A,F,F,E,D,E,F,E,E,E,F,F,E,E,,,,,,
91476,2019,2,24,6312207,2,61263393,2,1,994687,2019052395,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91477,2019,2,24,6312207,2,61263393,2,1,994687,2019251316,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,A,E,,,,,,
91478,2019,2,24,6312207,2,61263393,2,1,1114934,2019053045,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91479,2019,2,24,6312207,2,61263393,2,1,1114934,2019251316,12,1,C,F,E,A,A,C,B,B,B,A,B,C,C,C,C,B,C,B,B,B,C,C,C,A,B,A,A,C,A,C,C,D,D,D,E,A,B,D,E,E,E,D,C,C,C,D,B,C,D,C,C,C,C,A,A,C,C,C,A,A,A,C,D,D,B,D,C,D,D,B,A,C,B,A,C,C,C,C,C,E,C,C,C,C,C,C,D,C,C,C,C,C,B,C,B,C,C,B,C,A,A,A,A,A,A,A,A,A,A,E,E,E,C,A,E,E,E,E,E,E,A,E,E,E,D,E,E,D
91480,2019,2,24,6312207,2,61263393,2,1,1122683,2019053044,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91481,2019,2,24,6312207,2,61263393,2,1,1122683,2019251316,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E,E,E,E,A,E,,,,,,
91482,2019,2,24,6312207,2,61264126,3,1,1209556,2019052360,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91483,2019,2,24,6312207,2,61264126,3,1,1209556,2019091395,9,1,A,G,G,B,A,D,C,C,C,B,B,C,C,C,D,C,D,D,B,B,D,D,D,C,C,A,A,C,A,C,A,C,E,E,E,B,C,B,E,C,B,D,C,C,D,D,B,D,D,D,C,D,C,A,A,D,D,B,A,A,A,D,D,D,D,D,D,C,C,B,A,B,B,A,C,B,C,C,C,A,D,D,C,D,D,D,D,D,B,D,D,D,B,B,B,C,B,B,C,B,B,A,B,A,A,A,A,A,A,E,E,E,D,F,F,F,D,D,F,F,D,E,,,,,,
91484,2019,2,24,6312207,2,61271704,2,1,1064661,2019251327,5,1,A,F,C,B,A,C,B,B,C,B,A,B,C,C,D,B,C,C,C,B,D,B,D,C,D,B,B,C,D,D,C,D,E,A,E,A,D,D,D,C,B,D,D,D,D,D,C,C,D,D,C,C,C,B,A,B,B,C,A,A,A,C,D,C,C,C,D,C,B,B,B,B,A,A,C,C,C,C,C,A,D,D,D,C,D,D,D,C,B,C,C,C,B,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,E,D,F,F,F,F,F,E,F,E,D,D,F,F,F,F,E
91485,2019,2,24,6312207,2,61271704,2,1,1192412,2019251327,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,F,E,F,E,D,D,F,F,F,F,E
91486,2019,2,24,6312207,2,61293527,2,1,1014575,2019053321,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91487,2019,2,24,6312207,2,61293527,2,1,1014575,2019102122,12,1,B,F,F,A,A,B,A,B,B,B,C,B,B,D,D,D,C,D,B,B,D,B,B,A,A,A,B,C,C,C,B,C,E,D,E,E,A,A,D,E,D,D,D,D,D,D,A,D,D,D,D,D,D,D,D,B,B,B,B,B,B,D,D,C,D,C,D,C,A,B,A,B,B,A,C,C,C,C,C,B,B,C,C,B,C,B,B,B,A,D,C,B,A,B,C,C,D,A,C,A,A,A,B,A,A,A,A,A,A,F,F,F,F,A,F,E,E,E,F,F,D,A,,,,,,
91488,2019,2,24,6312207,2,61293527,2,1,1037710,2019052938,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91489,2019,2,24,6312207,2,61293527,2,1,1037710,2019127483,12,1,A,D,A,B,B,C,A,C,C,C,C,C,C,C,C,C,D,B,B,B,D,C,C,C,C,B,A,D,C,C,C,C,A,D,D,A,B,C,D,C,B,D,C,C,D,B,C,D,C,D,B,B,D,C,A,A,A,A,A,A,A,C,D,D,B,C,C,C,A,A,A,A,A,A,A,A,A,A,A,A,D,D,C,B,D,D,D,C,B,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,D,D,D,D,E,E,E,E,E,E,D,A,E,,,,,,
91490,2019,2,24,6312207,2,61293527,2,1,1088148,2019052777,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91491,2019,2,24,6312207,2,61293527,2,1,1088148,2019129083,12,1,A,A,A,A,B,C,B,B,C,B,B,B,B,A,C,B,C,B,B,B,D,B,C,C,C,A,C,D,D,D,B,D,C,D,D,D,D,D,C,,E,D,C,C,D,C,C,C,D,D,C,C,A,A,A,A,A,A,A,C,A,C,C,C,C,C,C,C,A,A,A,A,A,A,B,B,C,C,C,B,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,C,A,A,A,A,A,A,A,A,A,A,F,F,F,D,F,F,F,F,F,F,F,F,F,,,,,,
