,ID_SAEB,ID_REGIAO,ID_UF,ID_MUNICIPIO,ID_AREA,ID_ESCOLA,ID_DEPENDENCIA_ADM,ID_LOCALIZACAO,PC_FORMACAO_DOCENTE_INICIAL,PC_FORMACAO_DOCENTE_FINAL,PC_FORMACAO_DOCENTE_MEDIO,NIVEL_SOCIO_ECONOMICO,NU_MATRICULADOS_CENSO_5EF,NU_PRESENTES_5EF,TAXA_PARTICIPACAO_5EF,NIVEL_0_LP5,NIVEL_1_LP5,NIVEL_2_LP5,NIVEL_3_LP5,NIVEL_4_LP5,NIVEL_5_LP5,NIVEL_6_LP5,NIVEL_7_LP5,NIVEL_8_LP5,NIVEL_9_LP5,NIVEL_0_MT5,NIVEL_1_MT5,NIVEL_2_MT5,NIVEL_3_MT5,NIVEL_4_MT5,NIVEL_5_MT5,NIVEL_6_MT5,NIVEL_7_MT5,NIVEL_8_MT5,NIVEL_9_MT5,NIVEL_10_MT5,NU_MATRICULADOS_CENSO_9EF,NU_PRESENTES_9EF,TAXA_PARTICIPACAO_9EF,NIVEL_0_LP9,NIVEL_1_LP9,NIVEL_2_LP9,NIVEL_3_LP9,NIVEL_4_LP9,NIVEL_5_LP9,NIVEL_6_LP9,NIVEL_7_LP9,NIVEL_8_LP9,NIVEL_0_MT9,NIVEL_1_MT9,NIVEL_2_MT9,NIVEL_3_MT9,NIVEL_4_MT9,NIVEL_5_MT9,NIVEL_6_MT9,NIVEL_7_MT9,NIVEL_8_MT9,NIVEL_9_MT9,NU_MATRICULADOS_CENSO_EMT,NU_PRESENTES_EMT,TAXA_PARTICIPACAO_EMT,NIVEL_0_LPEMT,NIVEL_1_LPEMT,NIVEL_2_LPEMT,NIVEL_3_LPEMT,NIVEL_4_LPEMT,NIVEL_5_LPEMT,NIVEL_6_LPEMT,NIVEL_7_LPEMT,NIVEL_8_LPEMT,NIVEL_0_MTEMT,NIVEL_1_MTEMT,NIVEL_2_MTEMT,NIVEL_3_MTEMT,NIVEL_4_MTEMT,NIVEL_5_MTEMT,NIVEL_6_MTEMT,NIVEL_7_MTEMT,NIVEL_8_MTEMT,NIVEL_9_MTEMT,NIVEL_10_MTEMT,NU_MATRICULADOS_CENSO_EMI,NU_PRESENTES_EMI,TAXA_PARTICIPACAO_EMI,NIVEL_0_LPEMI,NIVEL_1_LPEMI,NIVEL_2_LPEMI,NIVEL_3_LPEMI,NIVEL_4_LPEMI,NIVEL_5_LPEMI,NIVEL_6_LPEMI,NIVEL_7_LPEMI,NIVEL_8_LPEMI,NIVEL_0_MTEMI,NIVEL_1_MTEMI,NIVEL_2_MTEMI,NIVEL_3_MTEMI,NIVEL_4_MTEMI,NIVEL_5_MTEMI,NIVEL_6_MTEMI,NIVEL_7_MTEMI,NIVEL_8_MTEMI,NIVEL_9_MTEMI,NIVEL_10_MTEMI,NU_MATRICULADOS_CENSO_EM,NU_PRESENTES_EM,TAXA_PARTICIPACAO_EM,NIVEL_0_LPEM,NIVEL_1_LPEM,NIVEL_2_LPEM,NIVEL_3_LPEM,NIVEL_4_LPEM,NIVEL_5_LPEM,NIVEL_6_LPEM,NIVEL_7_LPEM,NIVEL_8_LPEM,NIVEL_0_MTEM,NIVEL_1_MTEM,NIVEL_2_MTEM,NIVEL_3_MTEM,NIVEL_4_MTEM,NIVEL_5_MTEM,NIVEL_6_MTEM,NIVEL_7_MTEM,NIVEL_8_MTEM,NIVEL_9_MTEM,NIVEL_10_MTEM,MEDIA_5EF_LP,MEDIA_5EF_MT,MEDIA_9EF_LP,MEDIA_9EF_MT,MEDIA_EMT_LP,MEDIA_EMT_MT,MEDIA_EMI_LP,MEDIA_EMI_MT,MEDIA_EM_LP,MEDIA_EM_MT
17665,2019,2,24,2400802,2,24026654,3,1,62.5,,,N�vel III,22.0,22.0,1.0,9.09,9.09,27.27,18.18,4.55,9.09,18.18,4.55,0.0,0.0,0.0,4.55,27.27,18.18,13.64,18.18,9.09,4.55,4.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.17,207.07,,,,,,,,
17666,2019,2,24,2400802,2,24026760,3,1,77.8,50.6,,N�vel III,53.0,45.0,0.8490566038,9.13,22.51,24.2,20.17,10.61,8.92,4.46,0.0,0.0,0.0,0.0,24.63,13.38,31.42,11.04,12.74,4.46,2.34,0.0,0.0,0.0,39.0,35.0,0.8974358974,17.21,22.77,2.88,31.43,5.67,11.54,5.67,2.83,0.0,14.37,17.16,17.11,25.76,11.44,8.5,2.83,2.83,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.75,187.04,251.26,251.73,,,,,,
17667,2019,2,24,2400901,2,24022144,2,1,89.8,48.1,47.4,N�vel IV,36.0,30.0,0.8333333333,9.58,13.19,24.03,10.0,26.39,3.19,10.42,3.19,0.0,0.0,0.0,6.81,9.58,47.22,26.81,6.39,3.19,0.0,0.0,0.0,0.0,52.0,49.0,0.9423076923,26.71,14.54,22.18,16.32,16.17,2.08,0.0,2.0,0.0,24.78,14.32,24.55,22.26,6.01,4.01,2.08,2.0,0.0,0.0,34.0,27.0,0.7941176471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.0,27.0,0.7941176471,,,,,,,,,,,,,,,,,,,,,186.97,192.43,233.01,235.31,,,,,,
17668,2019,2,24,2400901,2,24022268,3,1,31.8,39.3,,N�vel IV,23.0,19.0,0.8260869565,10.53,21.05,15.79,0.0,21.05,21.05,10.53,0.0,0.0,0.0,0.0,5.26,42.11,15.79,21.05,5.26,10.53,0.0,0.0,0.0,0.0,25.0,21.0,0.84,19.05,23.81,19.05,9.52,0.0,14.29,14.29,0.0,0.0,4.76,28.57,19.05,19.05,9.52,9.52,9.52,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.29,192.61,251.56,255.3,,,,,,
17669,2019,2,24,2401008,2,24004251,2,1,100.0,92.6,,N�vel IV,62.0,58.0,0.935483871,7.02,8.8,12.35,15.81,20.94,17.64,13.93,3.51,0.0,0.0,5.34,8.69,12.25,24.71,19.22,13.98,12.25,1.78,1.78,0.0,0.0,29.0,19.0,0.6551724138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.34,199.58,,,,,,,,
17670,2019,2,24,2401008,2,24004278,2,1,,91.2,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,55.0,48.0,0.8727272727,27.01,10.4,16.44,21.31,8.39,14.26,2.18,0.0,0.0,18.79,4.19,31.21,16.61,14.77,12.42,0.0,2.01,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238.06,247.45,,,,,,
17671,2019,2,24,2401008,2,24004308,2,2,,37.0,61.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,15.0,14.0,0.9333333333,0.0,7.14,28.57,28.57,7.14,28.57,0.0,0.0,0.0,7.14,0.0,7.14,14.29,35.71,14.29,14.29,7.14,0.0,0.0,12.0,10.0,0.8333333333,0.0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,40.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12.0,10.0,0.8333333333,0.0,40.0,20.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,40.0,0.0,20.0,0.0,10.0,10.0,0.0,0.0,,,267.37,291.3,269.31,311.98,,,269.31,311.98
17672,2019,2,24,2401008,2,24004910,3,2,50.0,8.3,,N�vel IV,19.0,17.0,0.8947368421,11.76,29.41,23.53,11.76,17.65,5.88,0.0,0.0,0.0,0.0,0.0,11.76,47.06,11.76,11.76,11.76,5.88,0.0,0.0,0.0,0.0,27.0,23.0,0.8518518519,17.39,26.09,26.09,17.39,0.0,8.7,4.35,0.0,0.0,17.39,21.74,21.74,39.13,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.66,185.98,234.19,231.88,,,,,,
17673,2019,2,24,2401008,2,24004987,3,2,40.0,41.7,,N�vel IV,16.0,13.0,0.8125,7.69,23.08,7.69,23.08,30.77,0.0,7.69,0.0,0.0,0.0,0.0,7.69,23.08,7.69,30.77,30.77,0.0,0.0,0.0,0.0,0.0,15.0,13.0,0.8666666667,15.38,15.38,23.08,15.38,7.69,15.38,7.69,0.0,0.0,0.0,7.69,23.08,7.69,15.38,38.46,7.69,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.71,201.18,253.25,284.03,,,,,,
17674,2019,2,24,2401008,2,24005525,3,2,69.6,0.0,,N�vel III,20.0,18.0,0.9,16.67,38.89,33.33,11.11,0.0,0.0,0.0,0.0,0.0,0.0,5.56,27.78,38.89,22.22,5.56,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.29,161.02,,,,,,,,
17675,2019,2,24,2401008,2,24066460,3,1,54.7,,,N�vel IV,48.0,40.0,0.8333333333,5.3,10.6,15.22,23.68,26.16,5.3,5.64,8.12,0.0,0.0,0.0,2.82,10.26,31.12,24.01,12.74,10.94,5.3,2.82,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,195.54,211.4,,,,,,,,
17676,2019,2,24,2401008,2,24068241,3,1,71.0,23.3,,N�vel IV,67.0,59.0,0.8805970149,0.0,8.65,18.99,24.09,24.19,10.29,8.59,5.2,0.0,0.0,0.0,5.2,13.79,25.84,15.44,17.29,13.84,6.9,1.7,0.0,0.0,57.0,49.0,0.8596491228,8.2,9.77,18.62,26.17,14.84,10.09,8.2,4.1,0.0,8.53,9.77,20.83,23.96,10.09,11.98,12.63,2.21,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.89,215.2,263.66,264.33,,,,,,
17677,2019,2,24,2401008,2,24071587,3,1,60.0,,,N�vel III,23.0,24.0,1.0434782609,4.35,0.0,17.39,13.04,26.09,30.43,8.7,0.0,0.0,0.0,0.0,0.0,17.39,13.04,17.39,17.39,21.74,4.35,4.35,0.0,4.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.85,226.58,,,,,,,,
17678,2019,2,24,2401008,2,24071595,2,1,,66.7,57.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,39.0,39.0,1.0,30.47,10.51,7.81,25.61,12.67,12.94,0.0,0.0,0.0,15.1,18.06,23.18,25.87,12.94,4.86,0.0,0.0,0.0,0.0,30.0,12.0,0.4,,,,,,,,,,,,,,,,,,,,,13.0,12.0,0.9230769231,25.0,16.67,8.33,41.67,8.33,0.0,0.0,0.0,0.0,25.0,8.33,33.33,25.0,8.33,0.0,0.0,0.0,0.0,0.0,0.0,43.0,24.0,0.5581395349,,,,,,,,,,,,,,,,,,,,,,,239.39,240.38,,,257.12,252.95,,
17679,2019,2,24,2401008,2,24080578,2,2,88.9,82.6,61.3,N�vel III,21.0,20.0,0.9523809524,5.0,20.0,5.0,15.0,20.0,25.0,5.0,5.0,0.0,0.0,5.0,5.0,20.0,40.0,10.0,5.0,15.0,0.0,0.0,0.0,0.0,21.0,13.0,0.619047619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.0,10.0,0.4347826087,,,,,,,,,,,,,,,,,,,,,23.0,10.0,0.4347826087,,,,,,,,,,,,,,,,,,,,,198.9,194.51,,,,,,,,
17680,2019,2,24,2401107,2,24000027,2,1,,,68.0,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.0,48.0,0.813559322,21.0,16.77,12.41,20.82,14.53,8.23,6.23,0.0,0.0,16.77,18.89,14.59,16.71,18.52,10.35,4.18,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,59.0,48.0,0.813559322,21.0,16.77,12.41,20.82,14.53,8.23,6.23,0.0,0.0,16.77,18.89,14.59,16.71,18.52,10.35,4.18,0.0,0.0,0.0,0.0,,,,,269.91,269.92,,,269.91,269.92
17681,2019,2,24,2401107,2,24000213,2,1,66.7,,,N�vel III,42.0,38.0,0.9047619048,5.34,10.68,23.85,20.99,20.99,13.17,0.0,4.97,0.0,0.0,4.97,8.57,13.17,34.16,25.96,7.83,5.34,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.47,189.97,,,,,,,,
17682,2019,2,24,2401107,2,24000280,3,1,68.8,,,N�vel III,22.0,22.0,1.0,4.55,13.64,13.64,27.27,27.27,9.09,4.55,0.0,0.0,0.0,0.0,13.64,22.73,36.36,22.73,4.55,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.58,182.14,,,,,,,,
17683,2019,2,24,2401107,2,24000299,3,2,88.0,,,N�vel III,19.0,17.0,0.8947368421,5.88,17.65,17.65,29.41,17.65,11.76,0.0,0.0,0.0,0.0,5.88,17.65,11.76,29.41,17.65,17.65,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.84,183.87,,,,,,,,
17684,2019,2,24,2401107,2,24000337,3,2,45.0,31.1,,N�vel IV,32.0,29.0,0.90625,0.0,25.93,14.81,22.22,11.11,7.41,18.52,0.0,0.0,0.0,0.0,0.0,22.22,25.93,22.22,22.22,3.7,3.7,0.0,0.0,0.0,14.0,12.0,0.8571428571,8.33,8.33,41.67,16.67,16.67,0.0,8.33,0.0,0.0,8.33,8.33,50.0,0.0,25.0,8.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.35,204.74,255.03,243.78,,,,,,
17685,2019,2,24,2401107,2,24000400,3,1,45.3,38.4,,N�vel IV,60.0,50.0,0.8333333333,9.94,9.94,24.2,22.28,15.71,9.94,5.93,2.08,0.0,0.0,1.92,18.11,18.43,29.97,17.63,7.85,4.01,2.08,0.0,0.0,0.0,61.0,43.0,0.7049180328,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.33,185.99,,,,,,,,
17686,2019,2,24,2401107,2,24074853,3,1,100.0,,,N�vel IV,20.0,19.0,0.95,5.26,5.26,0.0,26.32,21.05,10.53,21.05,5.26,5.26,0.0,0.0,5.26,5.26,15.79,31.58,15.79,15.79,0.0,10.53,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.49,224.47,,,,,,,,
17687,2019,2,24,2401206,2,24060798,2,1,,75.0,94.5,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,42.0,32.0,0.7619047619,,,,,,,,,,,,,,,,,,,,124.0,100.0,0.8064516129,47.48,23.53,9.65,9.22,6.73,2.54,0.85,0.0,0.0,52.04,17.84,18.36,9.46,1.41,0.89,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,124.0,100.0,0.8064516129,47.48,23.53,9.65,9.22,6.73,2.54,0.85,0.0,0.0,52.04,17.84,18.36,9.46,1.41,0.89,0.0,0.0,0.0,0.0,0.0,,,,,233.71,226.15,,,233.71,226.15
17688,2019,2,24,2401206,2,24060844,3,2,83.0,66.7,,N�vel III,25.0,20.0,0.8,15.0,25.0,35.0,10.0,10.0,0.0,5.0,0.0,0.0,0.0,20.0,40.0,15.0,5.0,15.0,0.0,5.0,0.0,0.0,0.0,0.0,19.0,19.0,1.0,10.53,15.79,26.32,10.53,21.05,15.79,0.0,0.0,0.0,21.05,10.53,26.32,26.32,10.53,5.26,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.21,157.55,250.57,237.68,,,,,,
17689,2019,2,24,2401206,2,24060860,3,1,55.6,,,N�vel IV,37.0,32.0,0.8648648649,18.75,25.0,21.88,6.25,15.63,9.38,0.0,3.13,0.0,0.0,9.38,18.75,28.13,21.88,12.5,0.0,6.25,3.13,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165.86,175.89,,,,,,,,
17690,2019,2,24,2401206,2,24060917,3,1,77.8,60.8,,N�vel III,111.0,93.0,0.8378378378,14.94,24.29,21.79,21.79,7.77,3.81,3.74,0.93,0.93,0.0,4.75,23.06,21.94,28.76,15.61,4.01,0.93,0.0,0.0,0.93,0.0,56.0,43.0,0.7678571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.95,174.99,,,,,,,,
17691,2019,2,24,2401206,2,24060968,3,2,65.0,66.7,,N�vel III,11.0,10.0,0.9090909091,0.0,20.0,10.0,30.0,10.0,10.0,10.0,10.0,0.0,0.0,20.0,0.0,10.0,30.0,10.0,10.0,0.0,20.0,0.0,0.0,0.0,18.0,16.0,0.8888888889,18.75,37.5,12.5,0.0,12.5,18.75,0.0,0.0,0.0,18.75,18.75,0.0,31.25,18.75,6.25,0.0,6.25,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.66,201.0,236.33,252.25,,,,,,
17692,2019,2,24,2401305,2,24007340,3,1,88.9,54.1,,N�vel III,26.0,25.0,0.9615384615,8.0,16.0,8.0,12.0,24.0,12.0,8.0,12.0,0.0,0.0,0.0,12.0,12.0,28.0,24.0,4.0,8.0,12.0,0.0,0.0,0.0,68.0,59.0,0.8676470588,20.28,17.02,28.33,16.31,7.13,9.39,1.54,0.0,0.0,15.03,24.59,16.51,18.62,8.61,11.56,3.53,0.0,1.54,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.45,204.52,238.11,246.32,,,,,,
17693,2019,2,24,2401305,2,24007439,3,2,78.4,46.4,,N�vel II,24.0,21.0,0.875,23.81,14.29,28.57,28.57,0.0,0.0,4.76,0.0,0.0,0.0,4.76,4.76,28.57,42.86,4.76,14.29,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.8823529412,46.67,26.67,20.0,0.0,6.67,0.0,0.0,0.0,0.0,46.67,13.33,13.33,13.33,13.33,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.28,182.59,207.46,217.04,,,,,,
17694,2019,2,24,2401305,2,24007617,3,1,84.2,,,N�vel IV,46.0,43.0,0.9347826087,0.0,11.76,18.6,20.87,23.15,14.04,9.2,2.37,0.0,0.0,0.0,0.0,9.3,27.8,25.52,4.55,21.06,7.02,0.0,4.74,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.64,222.32,,,,,,,,
17695,2019,2,24,2401305,2,24068039,2,1,83.3,48.9,,N�vel III,21.0,21.0,1.0,4.76,19.05,19.05,42.86,14.29,0.0,0.0,0.0,0.0,0.0,0.0,9.52,0.0,52.38,19.05,14.29,0.0,4.76,0.0,0.0,0.0,26.0,21.0,0.8076923077,23.81,28.57,23.81,9.52,14.29,0.0,0.0,0.0,0.0,28.57,28.57,19.05,9.52,14.29,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,175.42,196.77,226.74,218.98,,,,,,
17696,2019,2,24,2401404,2,24061069,3,1,83.3,,,N�vel III,85.0,74.0,0.8705882353,6.7,10.57,23.95,22.24,14.89,8.36,7.79,2.92,1.22,1.35,4.14,7.06,23.76,15.24,31.12,15.98,2.7,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.32,193.14,,,,,,,,
17697,2019,2,24,2401404,2,24061077,3,1,88.2,45.4,,N�vel III,29.0,27.0,0.9310344828,14.81,44.44,29.63,7.41,3.7,0.0,0.0,0.0,0.0,0.0,14.81,14.81,29.63,22.22,14.81,3.7,0.0,0.0,0.0,0.0,0.0,38.0,34.0,0.8947368421,18.47,29.98,14.27,29.01,5.51,2.76,0.0,0.0,0.0,6.0,21.23,29.5,17.51,20.26,5.51,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.32,164.42,234.97,245.25,,,,,,
17698,2019,2,24,2401453,2,24000515,3,1,85.7,,,N�vel IV,99.0,91.0,0.9191919192,5.6,11.21,12.15,19.04,20.97,17.56,7.84,2.11,3.51,0.0,0.0,7.83,6.44,27.93,24.23,15.68,9.11,6.68,1.05,1.06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.49,212.73,,,,,,,,
17699,2019,2,24,2401453,2,24000531,3,2,60.0,,,N�vel III,26.0,23.0,0.8846153846,4.35,4.35,21.74,26.09,17.39,13.04,13.04,0.0,0.0,0.0,4.35,4.35,8.7,17.39,30.43,34.78,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.9,205.55,,,,,,,,
17700,2019,2,24,2401453,2,24000604,3,2,50.0,0.0,,N�vel III,26.0,23.0,0.8846153846,0.0,17.39,17.39,43.48,8.7,8.7,0.0,0.0,4.35,0.0,4.35,8.7,13.04,30.43,17.39,13.04,8.7,4.35,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.53,198.54,,,,,,,,
17701,2019,2,24,2401453,2,24000612,3,2,40.0,22.2,,N�vel III,18.0,16.0,0.8888888889,0.0,37.5,25.0,12.5,18.75,6.25,0.0,0.0,0.0,0.0,6.25,18.75,31.25,31.25,6.25,6.25,0.0,0.0,0.0,0.0,0.0,17.0,15.0,0.8823529412,6.67,33.33,20.0,26.67,0.0,6.67,6.67,0.0,0.0,26.67,6.67,33.33,13.33,13.33,6.67,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168.16,171.63,240.96,236.05,,,,,,
17702,2019,2,24,2401453,2,24000655,2,2,,40.6,,N�vel III,,,,,,,,,,,,,,,,,,,,,,,,,24.0,23.0,0.9583333333,26.09,13.04,21.74,17.39,8.7,4.35,4.35,4.35,0.0,34.78,13.04,21.74,17.39,8.7,4.35,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.08,226.44,,,,,,
17703,2019,2,24,2401453,2,24000671,3,2,0.0,0.0,,N�vel III,13.0,12.0,0.9230769231,0.0,8.33,16.67,33.33,8.33,16.67,16.67,0.0,0.0,0.0,0.0,8.33,8.33,33.33,25.0,16.67,8.33,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.01,203.26,,,,,,,,
17704,2019,2,24,2401453,2,24000728,3,1,93.6,,,N�vel II,132.0,119.0,0.9015151515,5.0,14.72,18.03,21.42,19.03,13.23,5.05,2.7,0.82,0.0,0.85,6.66,16.38,21.57,26.95,12.46,9.47,4.1,1.55,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.31,205.81,,,,,,,,
17705,2019,2,24,2401453,2,24000736,3,2,100.0,0.0,,N�vel III,21.0,22.0,1.0476190476,4.55,27.27,18.18,18.18,4.55,27.27,0.0,0.0,0.0,0.0,9.09,18.18,13.64,13.64,18.18,27.27,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.68,185.74,,,,,,,,
17706,2019,2,24,2401503,2,24039357,2,1,81.3,,49.2,N�vel III,15.0,14.0,0.9333333333,7.14,21.43,21.43,21.43,14.29,7.14,7.14,0.0,0.0,0.0,7.14,7.14,7.14,50.0,14.29,0.0,14.29,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,45.0,37.0,0.8222222222,36.11,22.22,11.11,19.44,5.56,2.78,2.78,0.0,0.0,30.56,19.44,27.78,16.67,2.78,2.78,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,45.0,37.0,0.8222222222,36.11,22.22,11.11,19.44,5.56,2.78,2.78,0.0,0.0,30.56,19.44,27.78,16.67,2.78,2.78,0.0,0.0,0.0,0.0,0.0,172.19,188.83,,,242.39,240.95,,,242.39,240.95
